"MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly"
"198862,99430,142298,284600,121141,14232,17369.500000,10,4,4,1,1,3,0"
"137248,68623,102698,205400,95761,10287,10556.500000,10,4,4,1,1,6,0"
"189898,94947,149897,299800,113121,14998,15090.000000,10,5,4,1,1,3,0"
"150065,75032,130398,260800,104368,13099,15895.000000,10,5,4,1,1,6,0"
"119360,59679,101698,203400,52134,10299,12702.500000,10,5,4,1,1,6,0"
"284099,142048,283796,567600,198740,28413,32491.500000,10,5,4,1,1,6,0"
"152729,76363,149697,299400,122775,14970,15163.500000,10,5,3,1,1,6,0"
"266406,133202,194497,389000,147013,19461,20945.500000,10,4,4,1,1,6,0"
"228748,114373,165797,331600,104403,16613,17286.000000,10,5,4,1,1,6,0"
"271438,135718,209698,419400,198800,20985,22751.000000,10,4,4,1,1,6,0"
"154672,77335,113297,226600,100091,11332,11651.500000,10,4,4,1,1,6,0"
"308997,154498,223697,447400,166034,22411,23842.500000,10,4,4,1,1,6,0"
"200088,100043,180098,360200,88971,18398,24431.000000,10,5,4,1,1,6,0"
"219279,109639,186698,373400,157952,18680,22612.500000,10,6,3,1,1,6,0"
"207490,103744,165197,330400,126935,16521,17053.500000,10,5,4,1,1,6,0"
"233384,116691,231697,463400,131520,23218,25153.500000,10,5,4,1,1,6,0"
"345384,172691,269598,539200,167585,26960,28358.500000,10,5,4,1,1,6,0"
"199717,99857,152898,305800,107921,15290,15318.500000,10,5,4,1,1,6,0"
"183143,91570,152397,304800,131545,15250,17541.500000,10,4,4,1,1,6,0"
"201857,100927,179396,358800,122663,17940,20541.500000,10,4,4,1,1,6,0"
"214540,107268,168696,337400,96753,16950,17903.500000,10,4,4,1,1,6,0"
"224951,112474,185397,370800,96933,18891,23983.500000,10,5,4,1,1,6,0"
"187073,93535,157197,314400,131768,15724,16881.000000,10,5,4,1,1,6,0"
"197457,98728,142998,286000,97370,14300,14347.500000,10,5,4,1,1,6,0"
"157031,78514,165496,331000,87671,16627,17493.000000,10,4,4,1,1,6,0"
"222036,111017,247798,495600,114838,24849,30915.000000,10,4,4,1,1,6,0"
"222698,111348,167898,335800,152130,16790,17819.500000,10,4,4,1,1,6,0"
"262747,131372,199897,399800,152456,19991,20804.000000,10,5,4,1,1,6,0"
"324025,162011,244998,490000,197438,24986,29327.000000,10,4,4,1,1,6,0"
"143918,71958,117497,235000,67600,11877,15581.500000,10,4,4,1,1,6,0"
"160466,80232,120897,241800,80805,12093,13635.500000,10,5,4,1,1,6,0"
"141368,70683,134899,269800,89106,13490,16329.500000,10,5,4,1,1,6,0"
"128281,64140,104697,209400,95453,10477,10580.500000,10,5,4,1,1,6,0"
"94734,47366,115498,231000,57860,11738,12594.000000,10,5,4,1,1,6,0"
"192433,96215,198096,396200,91566,19811,24533.000000,10,5,4,1,1,6,0"
"318070,159035,247800,495600,243312,24800,25121.000000,10,5,4,1,1,6,0"
"160447,80223,176698,353400,105666,17675,18213.000000,10,4,4,1,1,6,0"
"222787,111392,188696,377400,151391,18875,18908.000000,10,5,4,1,1,6,0"
"127105,63551,117298,234600,71118,11758,13814.000000,10,5,4,1,1,6,0"
"149825,74912,107298,214600,63106,10730,10815.500000,10,4,4,1,1,6,0"
"284799,142398,286596,573200,178549,28674,29918.000000,10,5,3,1,1,6,0"
"128272,64135,161798,323600,68574,16232,23957.000000,10,5,4,1,1,6,0"
"209842,104920,236198,472400,138613,23622,24096.500000,10,4,4,1,1,6,0"
"298864,149431,214098,428200,130314,21417,21780.000000,10,5,4,1,1,6,0"
"216017,108007,166297,332600,128551,16632,21169.000000,10,5,4,1,1,6,0"
"119298,59648,105298,210600,58646,10531,15902.000000,10,4,4,1,1,6,0"
"106696,53347,117798,235600,69895,11780,11806.500000,10,5,4,1,1,6,0"
"268323,134161,194398,388800,196302,19440,20040.000000,10,4,4,1,1,6,0"
"186996,93496,168397,336800,132721,16850,17834.000000,10,4,4,1,1,6,0"
"155141,77570,113299,226600,75442,11330,11331.500000,10,4,4,1,1,6,0"
"174423,87211,147597,295200,106378,14905,15924.000000,10,5,3,1,1,6,0"
"137471,68734,157396,314800,74883,15969,25511.500000,10,5,4,1,1,6,0"
"156997,78497,170397,340800,100086,17040,18410.500000,10,5,4,1,1,6,0"
"277421,138709,200397,400800,117793,20041,20604.500000,10,5,4,1,1,6,0"
"314930,157465,283699,567400,227618,28494,36390.500000,10,5,4,1,1,6,0"
"98699,49348,108997,218000,64741,10924,11965.500000,10,4,4,1,1,6,0"
"301338,150668,216297,432600,195481,21632,21655.500000,10,5,4,1,1,6,0"
"175363,87681,187599,375200,94421,18763,27707.000000,10,4,4,1,1,6,0"
"242105,121051,175998,352000,111861,17600,17725.500000,10,4,4,1,1,6,0"
"89088,44543,104297,208600,52742,10433,12567.000000,10,5,4,1,1,6,0"
"345752,172876,299799,599600,120024,30229,56573.000000,10,4,4,1,1,6,0"
"318483,159241,274698,549400,134384,27470,28629.500000,10,5,4,1,1,6,0"
"168747,84372,154997,310000,68253,15523,20910.500000,10,5,4,1,1,6,0"
"172807,86403,145998,292000,128536,14604,15581.000000,10,5,4,1,1,6,0"
"196371,98185,152798,305600,114005,15414,20422.500000,10,4,4,1,1,6,0"
"191706,95852,159098,318200,143756,15910,16020.000000,10,4,4,1,1,6,0"
"127846,63922,131698,263400,69406,13184,14470.500000,10,5,4,1,1,6,0"
"323876,161936,299697,599400,204611,33580,38861.000000,10,5,4,1,1,6,0"
"383524,191761,275297,550600,189119,27531,27544.500000,10,4,4,1,1,6,0"
"140852,70425,120498,241000,97520,12050,12142.500000,10,4,4,1,1,6,0"
"238559,119279,170399,340800,114738,17040,17040.500000,10,5,4,1,1,6,0"
"338237,169118,246997,494000,233547,24717,26104.000000,10,4,4,1,1,6,0"
"219742,109870,165598,331200,112197,16560,16982.000000,10,4,4,1,1,6,0"
"323363,161681,282499,565000,236652,28276,29729.000000,10,5,4,1,1,6,0"
"221468,110733,181297,362600,145417,18443,22632.500000,10,4,4,1,1,6,0"
"367382,183689,276597,553200,282307,27665,28098.000000,10,6,4,1,1,6,0"
"329610,164805,261399,522800,206438,26168,27589.500000,10,5,4,1,1,6,0"
"147071,73535,121599,243200,55102,12160,17936.000000,10,5,4,1,1,6,0"
"329833,164915,240597,481200,247775,24061,24300.000000,10,4,4,1,1,6,0"
"129211,64604,109596,219200,71722,10965,13045.500000,10,5,4,1,1,6,0"
"171561,85779,163497,327000,111085,16448,21324.500000,10,5,4,1,1,6,0"
"141427,70712,120197,240400,70319,12021,12950.500000,10,5,4,1,1,6,0"
"199924,99961,143399,286800,146001,14340,14348.000000,10,4,4,1,1,6,0"
"148122,74060,111797,223600,113689,11180,11347.000000,10,4,4,1,1,6,0"
"329892,164945,264998,530000,245768,26539,27888.500000,10,4,4,1,1,6,0"
"160340,80169,122798,245600,110982,12309,13201.500000,10,4,4,1,1,6,0"
"162087,81043,129198,258400,120844,13120,13291.500000,10,6,4,1,1,6,0"
"219481,109740,183599,367200,110586,18411,26078.000000,10,4,4,1,1,6,0"
"146980,73489,109897,219800,113826,10997,11218.000000,10,4,4,1,1,6,0"
"195568,97783,188897,377800,132590,19209,21706.000000,10,4,4,1,1,4,0"
"94068,47033,102797,205600,48810,10351,13314.500000,10,5,4,1,1,6,0"
"142211,71104,122996,246000,68045,12725,19312.000000,10,4,4,1,1,6,0"
"251606,125802,220198,440400,182710,22486,25812.500000,10,4,4,1,1,4,0"
"131175,65586,112598,225200,49637,11295,14678.000000,10,4,4,1,1,6,0"
"131355,65676,140698,281400,88725,14070,14111.500000,10,4,4,1,1,4,0"
"126571,63285,107498,215000,61548,10790,15281.500000,10,5,4,1,1,6,0"
"203502,101751,150199,300400,158442,15020,15078.500000,10,4,4,1,1,4,0"
"161653,80825,170598,341200,109873,17069,18056.000000,10,5,4,1,1,6,0"
"130363,65181,103899,207800,98788,10391,11023.000000,10,5,4,1,1,4,0"
"385519,192759,278099,556200,202966,27810,27813.500000,10,4,4,1,1,6,0"
"308050,154024,226897,453800,154290,22722,24009.000000,10,5,4,1,1,4,0"
"124116,62057,105998,212000,67093,10602,10781.000000,10,4,4,1,1,6,0"
"260243,130121,211999,424000,196268,21202,21343.000000,10,5,4,1,1,4,0"
"304443,152220,222497,445000,211917,22254,23330.000000,10,5,4,1,1,6,0"
"174941,87469,151397,302800,124599,15140,16799.500000,10,4,4,1,1,6,0"
"159750,79874,111997,224000,110387,11200,11814.000000,10,5,4,1,1,4,0"
"347810,173905,262999,526000,222964,26337,28347.000000,10,5,4,1,1,6,0"
"146135,73067,106198,212400,109761,10694,11259.500000,10,4,4,1,1,4,0"
"146932,73465,126097,252200,83740,12614,16641.000000,10,5,4,1,1,4,0"
"208061,104030,198897,397800,124351,19890,20243.500000,10,5,4,1,1,4,0"
"327314,163656,241697,483400,247969,24177,26397.500000,10,4,4,1,1,4,0"
"283968,141982,228596,457200,117855,22869,23949.000000,10,4,4,1,1,4,0"
"176408,88203,128498,257000,85693,12894,13739.500000,10,5,4,1,1,4,0"
"159171,79585,130898,261800,81094,13434,16075.000000,10,4,4,1,1,4,0"
"255744,127871,280198,560400,171381,28020,28029.000000,10,4,4,1,1,4,0"
"303211,151605,222198,444400,231732,22220,22415.500000,10,4,4,1,1,4,0"
"171367,85683,170398,340800,119429,17040,17143.000000,10,4,4,1,1,6,0"
"383208,191603,274198,548400,299180,27423,27465.500000,10,5,4,1,1,4,0"
"311728,155863,288598,577200,224677,28860,28929.500000,10,4,4,1,1,6,0"
"242393,121196,288698,577400,184470,28870,29017.000000,10,5,3,1,1,4,0"
"217460,108730,190498,381000,75336,19193,27832.500000,10,4,4,1,1,6,0"
"216152,108075,233097,466200,114717,23327,35759.000000,10,4,4,1,1,6,0"
"150421,75209,118797,237600,113721,11888,12000.500000,10,5,4,1,1,4,0"
"85943,42970,111697,223400,59247,11171,13348.000000,10,5,3,1,1,6,0"
"115875,57936,126597,253200,66786,12660,15045.000000,10,5,3,1,1,4,0"
"193670,96834,157198,314400,111065,15720,16269.500000,10,4,4,1,1,6,0"
"151378,75688,129298,258600,112580,12930,12933.500000,10,6,4,1,1,4,0"
"262362,131180,258498,517000,184252,25850,25927.500000,10,4,4,1,1,6,0"
"197490,98744,144398,288800,133260,14440,14612.000000,10,5,4,1,1,4,0"
"133217,66608,118798,237600,66252,11933,14656.000000,10,5,4,1,1,6,0"
"198254,99126,186398,372800,103091,18775,27377.500000,10,5,4,1,1,4,0"
"225552,112775,167497,335000,107927,16803,18716.500000,10,5,4,1,1,6,0"
"157272,78635,198599,397200,93198,19862,22048.000000,10,4,4,1,1,4,0"
"253883,126941,196598,393200,106713,19706,23366.000000,10,5,4,1,1,6,0"
"183227,91613,135397,270800,142440,13541,13563.500000,10,5,4,1,1,4,0"
"146205,73101,110097,220200,100633,11044,11492.000000,10,4,4,1,1,6,0"
"224359,112178,165997,332000,156897,16603,16854.500000,10,5,3,1,1,3,0"
"121645,60822,109398,218800,73072,10950,12666.000000,10,4,4,1,1,4,0"
"169992,84995,133898,267800,80656,13391,13532.500000,10,4,4,1,1,3,0"
"383693,191846,277998,556000,298125,27803,28324.000000,10,5,4,1,1,6,0"
"265362,132680,244798,489600,166894,24486,28175.000000,10,5,4,1,1,3,0"
"157950,78974,119298,238600,61669,11990,15276.500000,10,5,4,1,1,6,0"
"289702,144849,278196,556400,154925,27821,41695.000000,10,4,4,1,1,4,0"
"203478,101738,193898,387800,119872,19390,19716.500000,10,4,4,1,1,3,0"
"278640,139318,208797,417600,137949,20880,20889.000000,10,5,4,1,1,6,0"
"319417,159708,257297,514600,231521,25735,29873.500000,10,5,4,1,1,3,0"
"174664,87331,141197,282400,117530,14161,15462.500000,10,5,4,1,1,4,0"
"129967,64982,129897,259800,86943,13050,17275.000000,10,5,3,1,1,3,0"
"146751,73375,132499,265000,107000,13250,13265.000000,10,5,4,1,1,4,0"
"264977,132487,234298,468600,121028,23584,26434.500000,10,4,4,1,1,3,0"
"173583,86790,127898,255800,134483,12791,13154.500000,10,5,3,1,1,4,0"
"287955,143976,262397,524800,124220,26633,29261.000000,10,4,4,1,1,6,0"
"235176,117587,182799,365600,179641,18312,19107.500000,10,5,4,1,1,3,0"
"229163,114580,190298,380600,80589,19060,27825.500000,10,5,4,1,1,4,0"
"142965,71482,156899,313800,75354,15812,21027.000000,10,5,4,1,1,3,0"
"298083,149041,225599,451200,136124,22609,26205.500000,10,4,4,1,1,4,0"
"131998,65998,128698,257400,78004,12897,13518.500000,10,4,4,1,1,3,0"
"150309,75154,118198,236400,84256,11840,15358.000000,10,5,4,1,1,4,0"
"151782,75891,101600,203200,83884,10160,10207.000000,10,4,4,1,1,3,0"
"145984,72991,108997,218000,106898,10905,11407.500000,10,4,4,1,1,4,0"
"320340,160169,257098,514200,215615,25736,34485.500000,10,4,4,1,1,3,0"
"115812,57906,109500,219000,55336,10956,16181.000000,10,5,3,1,1,4,0"
"189527,94763,153799,307600,128903,15380,16083.500000,10,4,4,1,1,3,0"
"139169,69584,111998,224000,82484,11208,13513.000000,10,6,4,1,1,4,0"
"192656,96327,138698,277400,151015,13870,13887.000000,10,4,4,1,1,3,0"
"220683,110341,282299,564600,128249,28248,37582.000000,10,5,4,1,1,4,0"
"186877,93438,154298,308600,112950,15466,16096.000000,10,4,4,1,1,3,0"
"188150,94074,142298,284600,111099,14230,14557.000000,10,4,4,1,1,4,0"
"130421,65210,149898,299800,99646,15011,17118.500000,10,5,3,1,1,4,0"
"211501,105750,165997,332000,161078,16637,17151.000000,10,5,4,1,1,4,0"
"183575,91787,164499,329000,130103,16492,18384.000000,10,4,4,1,1,3,0"
"126327,63162,133897,267800,40885,13431,27759.500000,10,5,4,1,1,4,0"
"185419,92709,159398,318800,70721,15951,16833.000000,10,4,4,1,1,3,0"
"264807,132402,244796,489600,167387,24483,24595.500000,10,4,4,1,1,4,0"
"120468,60233,112798,225600,62528,11285,15510.500000,10,4,4,1,1,3,0"
"262796,131397,193896,387800,162272,19393,19902.000000,10,5,4,1,1,4,0"
"196896,98447,146199,292400,147349,14620,15306.500000,10,5,4,1,1,3,0"
"210063,105030,257297,514600,143583,25842,28692.500000,10,5,4,1,1,4,0"
"214376,107187,200798,401600,81165,20978,35473.000000,10,4,4,1,1,3,0"
"177236,88618,129899,259800,70952,12990,13786.500000,10,4,4,1,1,4,0"
"183293,91645,159797,319600,73784,15993,20328.000000,10,5,4,1,1,3,0"
"233409,116704,234298,468600,153092,23579,30287.500000,10,6,4,1,1,4,0"
"154363,77181,126098,252200,88077,12616,15089.500000,10,6,3,1,1,3,0"
"236529,118263,182797,365600,168141,18321,19572.000000,10,4,4,1,1,4,0"
"136267,68133,135998,272000,94508,13606,13829.500000,10,4,4,1,1,3,0"
"187024,93510,156896,313800,126011,15789,19499.500000,10,6,4,1,1,4,0"
"209354,104676,182398,364800,134717,18240,18244.500000,10,4,4,1,1,3,0"
"161947,80973,128699,257400,117695,12870,12903.000000,10,4,4,1,1,4,0"
"280510,140253,200796,401600,219899,20080,20105.000000,10,4,4,1,1,3,0"
"90874,45436,101597,203200,58349,10160,11259.500000,10,4,4,1,1,4,0"
"228968,114482,194696,389400,108253,19501,24990.000000,10,4,4,1,1,3,0"
"149735,74866,101298,202600,84850,10136,10311.000000,10,4,4,1,1,3,0"
"150551,75273,106997,214000,94211,10708,11428.500000,10,4,4,1,1,3,0"
"169954,84976,122498,245000,102236,12302,12834.000000,10,5,4,1,1,3,0"
"281935,140966,229197,458400,103218,23155,36314.500000,10,5,4,1,1,3,0"
"352929,176464,246099,492200,164478,24626,27795.000000,10,5,3,1,1,3,0"
"139597,69797,127098,254200,62640,12710,13428.500000,10,5,3,1,1,3,0"
"247467,123733,260398,520800,118488,26040,30232.500000,10,5,4,1,1,3,0"
"185211,92604,132797,265600,93919,13282,13556.000000,10,4,4,1,1,3,0"
"281029,140514,202198,404400,120440,20225,20304.000000,10,4,4,1,1,3,0"
"370784,185392,266899,533800,247066,26694,27090.000000,10,5,4,1,1,3,0"
"216181,108090,171698,343400,158242,17170,17544.500000,10,4,4,1,1,3,0"
"230325,115161,214197,428400,165819,21420,21814.000000,10,5,4,1,1,3,0"
"329043,164521,257098,514200,251660,25710,25735.500000,10,4,4,1,1,4,0"
"415362,207679,292997,586000,297623,29301,29505.500000,10,5,4,1,1,3,0"
"199137,99568,153798,307600,123678,15384,18848.500000,10,5,4,1,1,4,0"
"196069,98033,164997,330000,98530,16837,26307.500000,10,5,4,1,1,3,0"
"194161,97079,138697,277400,128589,13870,13873.000000,10,5,4,1,1,4,0"
"177964,88981,154297,308600,114119,15430,15638.500000,10,5,4,1,1,4,0"
"314635,157316,260997,522000,167551,26285,32164.500000,10,4,4,1,1,3,0"
"179725,89861,164497,329000,91525,16456,17954.000000,10,6,3,1,1,4,0"
"184720,92358,136797,273600,117711,13680,14379.000000,10,4,4,1,1,3,0"
"220128,110063,159397,318800,168664,15956,16614.000000,10,4,4,1,1,4,0"
"179217,89608,174398,348800,109079,17441,20936.000000,10,5,4,1,1,3,0"
"138657,69328,112798,225600,63702,11281,11321.000000,10,5,4,1,1,4,0"
"293590,146794,239398,478800,106570,24204,33560.500000,10,5,4,1,1,3,0"
"164717,82357,146197,292400,76869,14662,15558.500000,10,5,4,1,1,4,0"
"136295,68147,101198,202400,62536,10145,12268.000000,10,4,4,1,1,3,0"
"233268,116633,200798,401600,128889,20167,24064.500000,10,5,4,1,1,4,0"
"197824,98911,152097,304200,125772,15287,17705.000000,10,5,4,1,1,3,0"
"210328,105163,159797,319600,103055,15996,17947.000000,10,4,4,1,1,4,0"
"139007,69503,102699,205400,107215,10270,10385.000000,10,4,4,1,1,3,0"
"111417,55707,126098,252200,57248,12617,14401.000000,10,5,4,1,1,4,0"
"171971,85985,130399,260800,105268,13048,16180.000000,10,5,4,1,1,3,0"
"120536,60267,135998,272000,74229,13768,15941.000000,10,4,4,1,1,4,0"
"95848,47923,101697,203400,55428,10175,11726.000000,10,5,4,1,1,3,0"
"194349,97174,182398,364800,122174,18256,19099.500000,10,4,4,1,1,4,0"
"252857,126428,200798,401600,117480,20088,27048.000000,10,4,4,1,1,4,0"
"328007,164001,283796,567600,187963,30208,38206.000000,10,5,4,1,1,3,0"
"248287,124143,194697,389400,106988,19537,24357.500000,10,5,4,1,1,4,0"
"114513,57255,101297,202600,83203,10211,10910.500000,10,4,4,1,1,4,0"
"147158,73578,106997,214000,77348,10700,11187.500000,10,5,4,1,1,4,0"
"165187,82592,122497,245000,56325,12252,14864.500000,10,4,4,1,1,4,0"
"290775,145387,229198,458400,218724,22930,25969.000000,10,5,4,1,1,4,0"
"161821,80908,149697,299400,60739,14973,23693.000000,10,5,4,1,1,3,0"
"227159,113578,246097,492200,124742,24620,27433.000000,10,5,4,1,1,4,0"
"212271,106135,194498,389000,140158,19680,25354.500000,10,5,4,1,1,3,0"
"154587,77292,127097,254200,71316,12886,18577.500000,10,4,4,1,1,4,0"
"231465,115731,165797,331600,180679,16580,16633.500000,10,5,4,1,1,3,0"
"357404,178701,260398,520800,246032,26044,26364.500000,10,5,4,1,1,4,0"
"161595,80797,132798,265600,94880,13435,15392.000000,10,5,4,1,1,4,0"
"279096,139547,209698,419400,174089,20970,21091.500000,10,4,4,1,1,3,0"
"219319,109658,202197,404400,135533,20241,21624.500000,10,5,4,1,1,4,0"
"169187,84592,113298,226600,123641,11330,11331.000000,10,4,4,1,1,3,0"
"355400,177699,266898,533800,248026,26703,28567.500000,10,5,4,1,1,4,0"
"236879,118439,177598,355200,166604,17760,17925.500000,10,5,4,1,1,6,0"
"356069,178034,223699,447400,244101,22370,22376.500000,10,4,4,1,1,3,0"
"264773,132385,180098,360200,166371,18032,19630.500000,10,5,4,1,1,3,0"
"100651,50325,114998,230000,65398,11500,11974.500000,10,4,4,1,1,6,0"
"178280,89139,171698,343400,74553,17172,29569.500000,10,5,4,1,1,4,0"
"279328,139663,186699,373400,151807,18670,18718.500000,10,4,4,1,1,3,0"
"192252,96125,165198,330400,80704,16667,25716.000000,10,5,4,1,1,3,0"
"196709,98353,214196,428400,120297,21481,26495.500000,10,5,4,1,1,4,0"
"171526,85762,164997,330000,101240,16501,17000.500000,10,5,4,1,1,6,0"
"285492,142744,231698,463400,209661,23392,26242.000000,10,4,4,1,1,3,0"
"349251,174625,269598,539200,180106,26993,32597.500000,10,4,4,1,1,3,0"
"243781,121889,197596,395200,116993,19771,22314.500000,10,4,4,1,1,6,0"
"328951,164475,292999,586000,180521,29352,37684.500000,10,4,4,1,1,4,0"
"194798,97398,152899,305800,126178,15332,17700.500000,10,4,4,1,1,3,0"
"224559,112279,164998,330000,143611,16538,16914.000000,10,4,4,1,1,4,0"
"322343,161171,260998,522000,163498,26410,28675.500000,10,5,4,1,1,4,0"
"187096,93547,140398,280800,119607,14040,14271.000000,10,4,4,1,1,6,0"
"121957,60978,136798,273600,75793,13682,16001.000000,10,5,4,1,1,4,0"
"207715,103856,152397,304800,97954,15248,16338.500000,10,5,4,1,1,3,0"
"154217,77107,139398,278800,111683,13942,14294.500000,10,5,4,1,1,6,0"
"183173,91586,174397,348800,95790,17581,18978.500000,10,5,4,1,1,4,0"
"226356,113177,179398,358800,169079,17948,18064.500000,10,4,4,1,1,3,0"
"171038,85518,161298,322600,122606,16131,16789.000000,10,4,4,1,1,6,0"
"226058,113028,168697,337400,124240,16875,18415.500000,10,4,4,1,1,3,0"
"142437,71218,116299,232600,62373,11631,12891.000000,10,5,4,1,1,6,0"
"265052,132525,239398,478800,159654,23942,33950.500000,10,6,3,1,1,4,0"
"258015,129006,185397,370800,156628,18561,19000.500000,10,5,3,1,1,3,0"
"218447,109223,157198,314400,126784,15720,16012.000000,10,5,3,1,1,3,0"
"122133,61066,101198,202400,49493,10153,14595.000000,10,4,4,1,1,4,0"
"280966,140482,248797,497600,132639,24882,26115.000000,10,5,4,1,1,6,0"
"162255,81127,142998,286000,48758,14741,24401.500000,10,4,4,1,1,3,0"
"233130,116564,165498,331000,91454,16563,17019.500000,10,5,4,1,1,3,0"
"186458,93228,163897,327800,84166,18723,24524.000000,10,5,4,1,1,6,0"
"209527,104763,152098,304200,104959,15211,15326.000000,10,5,4,1,1,4,0"
"315259,157628,247797,495600,214453,24817,25444.000000,10,5,4,1,1,3,0"
"273574,136786,195799,391600,190593,19580,19582.000000,10,5,4,1,1,6,0"
"234172,117085,167898,335800,153144,16794,17091.000000,10,4,4,1,1,3,0"
"109704,54851,102697,205400,62834,10757,15078.500000,10,4,4,1,1,4,0"
"240161,120079,171797,343600,164077,17180,17258.000000,10,4,4,1,1,6,0"
"181712,90855,130398,260800,128921,13070,13234.000000,10,4,4,1,1,4,0"
"321987,160993,251899,503800,131960,25308,30534.000000,10,4,4,1,1,6,0"
"133713,66855,101697,203400,73268,10214,12118.500000,10,4,4,1,1,4,0"
"238053,119025,199898,399800,119257,19991,22887.000000,10,5,4,1,1,3,0"
"292115,146057,244998,490000,128207,24532,26884.500000,10,5,4,1,1,3,0"
"304056,152027,279698,559400,138577,27970,28448.000000,10,4,4,1,1,6,0"
"308317,154157,283798,567600,179095,28408,39090.500000,10,5,4,1,1,4,0"
"149586,74793,117498,235000,106738,11780,12111.500000,10,5,4,1,1,3,0"
"190111,95055,149698,299400,142627,14970,14972.500000,10,5,4,1,1,4,0"
"140788,70393,120898,241800,90958,12094,13502.500000,10,5,4,1,1,3,0"
"172456,86227,201398,402800,110380,20174,25828.500000,10,4,4,1,1,6,0"
